loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
254,492,3938.421551,105.3993779,32882,331190.0234,32882,239.7726702,1380.477814,83813592.67,0.597122537,1226.287988,1712,199,153,1439,17,1078,2626,32711,21,TRUE
406,693,6013.743127,384.6238714,14032,132570.6559,14032,157.1498132,843.3088782,23874013.76,0.674205429,321.5254932,1541,26,332,1310,17,720,1417,13872,6,TRUE
1711,3202,34402.21881,1085.615109,221477,2250477.183,221477,1607.576687,1399.804177,3454990653,0.547687847,55833.24342,6425,74,566,5419,17,1206,9501,222442,274,FALSE
110,241,1641.089051,91.16104412,3196,26458.51538,3196,80.05086735,330.0196747,2228180.18,0.271251939,32.80142542,405,35,46,328,17,294,438,2862,10,TRUE
945,1755,17356.60343,635.9440775,29643,288213.1366,29643,281.4003588,1024.453137,85086086.14,0.776696721,1251.419984,2513,75,431,2032,17,714,2000,24029,15,TRUE
1382,2285,23848.79078,940.791435,84893,874330.6156,84893,552.7168829,1582.437868,461925924.2,0.262249814,7454.586209,5512,157,870,3983,17,1202,3645,71278,52,TRUE
280,446,3633.789509,131.5949603,18068,158779.6454,18068,340.110445,466.8105728,59179604.36,0.520834834,833.563357,1250,7,224,1080,17,379,1203,18410,34,TRUE
78,154,974.2373439,64.07996256,1800,14517.52533,1800,53.31280997,271.9988048,913151.32,0.788981381,11.73440324,340,5,77,286,17,252,236,1613,2,TRUE
139,234,1672.951152,118.9827535,4865,42682.07955,4865,89.99206504,474.6548217,3313981.2,0.641521223,59.09413253,432,39,67,380,17,408,372,4268,19,FALSE
146,347,2502.058946,125.4471835,4279,38663.27149,4279,59.36033315,651.0449083,2109733.37,0.981192177,35.47434702,565,37,73,459,17,530,844,3515,5,TRUE
447,840,7404.274189,187.6899508,20295,198622.15,20295,181.476417,1094.115491,33971732.86,0.305588896,556.6769272,2188,107,204,1506,17,808,1639,20275,47,TRUE
63,95,573.8188727,33.21803994,2106,16442.25089,2106,78.63296283,209.2781372,1284078.1,0.148471295,19.96207396,312,6,74,255,17,199,167,1983,3,FALSE
362,754,6417.383645,63.91248728,21549,207718.1358,21549,218.530534,950.2436634,46154223.67,0.833773808,700.8242556,1668,153,189,1503,17,801,1625,18917,53,TRUE
997,1955,19484.5956,544.1311818,46869,483999.7654,46869,295.1463141,1639.897749,136481432,0.290795607,2204.316711,3287,428,666,2598,17,1253,2820,41650,20,TRUE
66145,132271,2118117.102,3065.782184,8398507,119091371.1,8398507,3641.912486,32700.34298,5.0138E+11,0.078330841,6693190.576,194243,2861,29968,221057,17,18039,429794,6695206,13315,TRUE
171,256,1906.388096,126.670708,4718,42693.32945,4718,66.73379561,640.4968927,2764490.17,0.860130585,44.10530276,495,33,100,389,17,486,662,4008,2,FALSE
219,353,2752.274619,172.4562993,6963,63173.55024,6963,98.46650619,640.8509179,6890423.44,0.835065108,96.14572713,569,56,122,456,17,482,818,6215,5,TRUE
659,1208,11321.2388,704.1431386,40801,368356.417,40801,658.0225884,559.9029872,206596110.7,0.126045478,3739.535106,5737,52,752,5825,17,455,1811,44261,46,TRUE
264,399,3217.757648,189.7914855,19639,186645.5087,19639,209.5840616,890.5009038,43433894.37,0.537128056,603.8525952,2116,149,373,1321,17,614,2146,16795,47,FALSE
2438,4194,47199.96871,1816.896341,92042,925393.5581,92042,688.9460458,1342.962887,589868888.9,0.022165215,9840.330074,7281,288,1434,6761,17,1123,7362,82768,20,TRUE
1079,2507,25269.30171,671.9764245,34448,335233.9582,34448,323.072356,1037.436275,96373066.42,0.738820329,1671.910246,2669,52,653,2299,17,834,2990,28135,47,TRUE
338,640,5384.963719,112.9695373,24405,239200.7119,24405,220.0806603,1087.625357,53317995.87,0.293731526,811.4751234,1617,187,177,1354,17,834,1621,20060,8,FALSE
723,1317,12518.16872,417.4533301,39121,395974.8861,39121,284.9688065,1388.628274,132904710.9,0.708859616,1742.579426,1958,188,335,1734,17,1111,2153,41928,24,TRUE
360,597,5078.128152,205.5352124,18444,169185.4651,18444,254.7156651,664.2505174,43899138.82,0.923002722,665.0194093,1230,20,161,1123,17,560,1825,16648,4,TRUE
786,1423,13696.58096,272.4290138,34350,348435.4707,34350,245.9196689,1417.547527,83118105.45,0.436304026,1321.593181,2951,121,274,2253,17,1054,2090,32746,43,TRUE
173,381,2840.027983,221.8382559,6291,56033.34123,6291,99.28465928,563.0938586,5508276.08,0.781391641,86.10846452,650,27,103,493,17,455,808,5588,1,FALSE
1025,1662,16632.34183,605.6462333,72050,740331.6086,72050,473.1361157,1564.97042,355830232.4,0.012731762,5404.815917,3216,164,592,3410,17,1204,3616,70818,76,FALSE
13,17,66.60791493,7.188045391,353,2943.421611,353,18.86052809,155.0368464,62563.1,0.839406734,0.747805812,261,2,8,314,17,178,10,407,0,TRUE
1099,15172,153277.2769,1277.256803,650850,7904777.488,650850,1166.358751,6777.330396,9709875151,0.724341118,142280.9215,3198,339,626,2677,17,4807,35588,689881,2405,TRUE
131,262,1849.790249,124.5069829,3581,31404.47338,3581,56.60834826,556.469705,1811510.21,0.502131018,27.33049892,427,51,72,382,17,351,793,2963,3,FALSE
492,960,8593.75644,315.637261,23507,236560.1498,23507,167.6350207,1410.278006,39163149.26,0.938964934,612.553014,1468,310,211,1363,17,996,2409,21287,5,TRUE
150,248,1799.975854,109.2156839,5104,46574.59971,5104,68.24127686,683.8585385,3057834.42,0.431013054,48.86374396,458,52,76,443,17,473,798,4398,2,FALSE
108,226,1533.359463,94.95409405,5252,47271.1572,5252,77.37372972,610.5578251,3670116.96,0.044618248,56.50551165,347,64,52,302,17,468,631,4113,4,FALSE
378,558,4786.293515,260.1954512,9944,92111.68324,9944,124.2932784,741.4715077,12111331.24,0.134474662,176.4429324,953,55,194,917,17,644,1186,9700,9,TRUE
562,987,9024.813204,58.02630708,41044,409752.0842,41044,321.691796,1272.013166,119027312.6,0.430594543,2036.813395,2653,61,318,2189,17,878,3283,39123,163,TRUE
105,213,1436.848541,53.12419594,8149,69790.81904,8149,180.4112013,387.3790714,11874151.74,0.251165494,194.2533819,441,21,75,416,17,341,547,8259,18,FALSE
503,1232,11065.45319,15.18379532,49188,496257.3963,49188,371.7774512,1334.224185,184636450.3,0.51279574,2848.5445,2224,101,216,1928,17,1086,2640,53847,77,FALSE
232,7505,58982.00535,7541.885645,390225,4587725.629,390225,921.2412589,4980.556559,4579523756,0.941926131,65215.9463,946,78,144,691,17,3297,17833,368747,1657,FALSE
175,252,1885.156411,92.72742551,5768,52348.61473,5768,81.66145464,640.6180537,4601945.32,0.95286147,66.09427797,882,96,86,881,17,498,801,4185,17,TRUE
494,927,8304.084791,340.4901581,12720,118622.1853,12720,152.3737536,778.5493262,18093192.21,0.699748433,278.7532404,1309,89,275,1236,17,565,1536,10037,14,FALSE
102,200,1341.157494,86.3020061,3643,31788.55447,3643,61.36456678,517.1255681,2048354.7,0.585696102,30.08797086,266,50,48,254,17,424,701,2667,2,TRUE
282,517,4216.287601,252.7124992,7971,75028.50518,7971,90.09482172,834.0351501,7729365.45,0.555531019,104.1193853,675,61,143,613,17,642,976,6038,11,FALSE
43257,88731,1366530.12,120.4125812,5850144,83042299.96,5850144,2552.627891,32533.31374,2.24746E+11,0.25051859,3271128.208,126288,2534,2341,135742,17,16907,230352,6551395,6872,FALSE
629,10154,94410.18408,3040.862933,366740,4261935.24,366740,935.9132779,4554.173403,3994653376,0.613879698,61547.12373,1980,183,308,1930,17,3008,24708,343759,1948,TRUE
117,215,1483.998779,103.8893095,7817,70419.40817,7817,125.085785,563.7345027,9355691.56,0.938295909,135.5728792,775,48,105,838,17,511,453,7396,7,TRUE
64,146,882,67.8048255,2110,17257.22258,2110,59.53962428,289.4138328,902819.29,0.607014236,16.05550364,286,19,63,261,17,247,204,2060,6,TRUE
1022,1852,18524.77358,185.2572643,68351,695134.4934,68351,478.870396,1451.881563,299648921.3,0.807905461,5136.919462,3836,212,153,3378,17,1004,4997,65595,66,FALSE
3582,5629,66470.87437,52.31749599,327559,3970635.464,327559,600.8783156,6607.349954,2408909948,0.699748928,36823.11161,12178,1513,534,9173,17,4865,14246,302132,10,FALSE
2145,4044,44765.05202,1188.273163,129509,1403274.421,129509,582.4572253,2409.420054,751331399.9,0.182752506,12613.5103,7684,134,1149,6719,17,1579,4831,125767,46,TRUE
1107,2311,23379.96014,188.2043372,70351,737992.1525,70351,398.8993551,1849.653216,297956880.9,0.049675227,4544.389816,3377,212,368,2959,17,1421,3446,74457,81,TRUE
562,884,8083.967293,212.6248442,31835,304595.829,31835,354.5848159,858.9550898,88180839.68,0.429884905,1666.522766,1551,25,244,1396,17,811,893,29870,35,FALSE
685,1672,15759.59338,486.8577506,65085,653214.3184,65085,497.7082218,1312.698407,355255851.4,0.047591366,5015.526407,3195,209,533,2823,17,1118,4856,64023,48,TRUE
419,854,7447.739501,448.4682355,20649,191743.5042,20649,257.0486693,745.8281901,47059910.4,0.709345667,760.8191793,1289,121,250,1135,17,548,2570,19083,10,TRUE
38,112,593.015809,9.237942642,2958,26265.47294,2958,53.7551541,488.6549462,1620263.67,0.04397586,21.8299125,207,9,8,177,17,449,84,2737,0,TRUE
1673,3022,32370.95429,926.7155128,143462,1598102.429,143462,518.0402062,3085.255872,719149605.5,0.294336199,12774.74123,5929,701,1159,5705,17,2211,7352,144948,81,TRUE
1536,4044,42816.17332,483.4033503,155871,1712828.265,155871,631.5263006,2712.102142,1110572302,0.777010422,16693.41908,4589,97,903,4158,17,1832,6009,132453,563,TRUE
724,1496,14221.26929,600.7549735,43625,455809.7479,43625,254.5337355,1790.057178,127948338.9,0.459668601,1790.995621,2125,147,339,1848,17,1438,2640,45074,55,FALSE
9350,27688,365238.6947,83.29174644,1561081,20186216.6,1561081,1641.058756,12301.16447,34794550578,0.458961284,511199.3425,31284,138,2432,29062,17,8537,63329,1710926,2822,TRUE
231,363,2858.036651,153.2666201,5361,47726.48656,5361,82.77049006,576.8552887,3601370.03,0.017966533,61.05901162,599,50,99,507,17,524,963,4334,2,FALSE
32,53,270,37.20883366,2318,18404.86278,2318,66.97287755,275.2767514,1123773.34,0.21570499,19.06351573,220,32,47,187,17,207,558,1647,1,FALSE
9071,29048,381908.536,3529.384802,1611832,20985685.71,1611832,1587.201056,13221.554,33853618646,0.960201277,514032.2232,32440,424,3249,30700,17,8683,71781,1337239,4599,TRUE
256,407,3264,197.4186214,12225,113738.7986,12225,143.5589527,793.1771524,18050195.75,0.370204093,251.4816935,1433,98,145,1357,17,718,1799,11074,1,TRUE
101,162,1085.288472,66.09507814,1384,10983.70784,1384,45.16066998,243.9621931,507107.26,0.686679842,7.791611132,278,9,56,257,17,225,170,1146,8,FALSE
223,402,3143.76266,221.4863134,10538,97971.19702,10538,131.0367889,748.8633332,12852205.1,0.350012766,198.150443,846,80,151,598,17,640,1114,8438,25,TRUE
246,476,3788.579419,233.899142,7761,73150.27011,7761,85.63263295,855.4834785,6262720.42,0.98035262,96.67129725,859,55,153,736,17,741,1024,7131,3,TRUE
67,131,800.7237731,21.57006526,4036,32879.89365,4036,117.3711391,280.4700015,4232198.47,0.473303309,59.63174353,478,52,74,396,17,286,377,3715,1,FALSE
59,96,570.6163758,29.51922178,1449,10083.36217,1449,97.28184006,103.6102056,952067.26,0.441180304,14.91442897,203,12,19,166,17,100,250,1370,6,TRUE
658,1061,9942.384288,369.6436732,39053,390254.434,39053,313.2424766,1246.586406,119310112.6,0.053135583,1885.200338,2080,65,353,2103,17,998,2326,40183,65,TRUE
219,355,2767.824193,223.9059624,11338,104062.7147,11338,159.2567354,652.5113789,14435006.91,0.774650032,255.8628837,900,22,106,913,17,514,846,11311,9,TRUE
309,473,3920.673475,121.1981632,15660,149463.2765,15660,167.8194704,889.6160101,29151341.14,0.742398557,387.4233498,1043,85,147,873,17,662,1223,13939,37,TRUE
17,28,118.5364224,23.65546394,223,1670.490246,223,21.24751924,79.18197767,34737.95,0.391118372,0.465338806,77,0,12,73,17,75,43,206,1,TRUE
371,648,5539.393719,267.9937704,19846,185632.0652,19846,245.281829,757.0819204,42755548.02,0.844924265,702.3029302,1508,54,228,1401,17,669,1397,18439,12,TRUE
94,164,1081.507161,112.2466329,3288,28393.85244,3288,60.85769107,467.3620832,1827062.91,0.117115162,26.57693425,366,22,50,262,17,418,508,2571,1,FALSE
734,1827,17401.89507,382.7430731,70590,747003.9587,70590,375.8204956,1987.905578,264050398.7,0.223424902,4331.6243,3446,380,876,2767,17,1314,3579,71155,77,TRUE
1637,3509,37475.70351,416.0170754,151593,1672392.097,151593,598.0339894,2795.177191,919696136.1,0.559507198,15440.46592,6911,145,1242,5484,17,1783,6220,132053,561,TRUE
158,251,1840.552749,141.6127457,5876,51580.14565,5876,95.22019965,542.4951643,4379694.65,0.694501286,75.74633885,355,65,70,316,17,411,1044,4489,1,FALSE
3766,9084,107919.055,653.4540345,453433,5540174.607,453433,779.4266891,7109.158062,3967923077,0.647623074,66626.59014,14926,1603,917,11478,17,4932,16255,510373,351,TRUE
177,313,2344.828143,168.1792841,5449,48919.58076,5449,86.10431517,569.9771727,3959859.09,0.6982251,64.98079986,432,43,106,462,17,500,601,4795,2,TRUE
122,299,2079.221201,115.9254194,3365,28507.26665,3365,74.35830201,384.3713547,2044272.38,0.789327193,32.81296726,452,18,84,465,17,314,378,3317,19,FALSE
251,482,3850.255537,253.1789744,7352,67212.27543,7352,98.8017323,680.2967352,6194659.07,0.812936829,102.4403021,773,41,191,806,17,572,971,5858,4,TRUE
12,27,100.37895,18.35523887,539,4120.306913,539,50.5793242,81.46878344,202846.27,0.3083332,3.207440024,76,8,15,67,17,97,67,528,0,FALSE
5111,9103,112155.7254,2971.511575,466750,5478963.303,466750,1121.099774,4886.065364,5777041264,0.083999489,94810.8817,18504,808,2321,15348,17,3052,16439,473445,424,TRUE
338,623,5242.148768,165.2683176,20860,202577.1927,20860,201.6887147,1003.264444,47405367.72,0.050380325,631.1258107,1254,103,180,950,17,806,1540,21529,12,TRUE
175,395,2950.6796,2.405589532,9614,81717.69404,9614,224.8082598,363.3273872,17521374.76,0.583462934,283.6246331,795,43,71,639,17,333,503,10147,38,FALSE
349,772,6529.595334,329.3401396,13235,124059.1662,13235,155.2882975,799.9550594,18131055.98,0.271137057,296.9708363,1238,76,130,1145,17,674,1489,12053,2,FALSE
7260,15574,199761.1159,5997.638638,387764,4099712.714,387764,1905.286639,2152.049749,8792583092,0.931341184,120529.3205,20387,3627,3962,19017,17,1571,47446,322265,97,TRUE
157,361,2640.652711,107.9222724,7147,64629.76227,7147,103.9569609,621.0067299,7339634.67,0.870107944,103.5762747,478,58,72,408,17,523,860,5492,2,FALSE
246,457,3637.671643,202.9113498,13555,129031.2994,13555,147.4220666,874.2388486,17651693.32,0.152483464,293.757203,867,65,144,741,17,668,1138,13022,16,FALSE
56,102,598.157557,21.11654214,3812,31909.13367,3812,94.67155958,337.1910588,2969143.54,0.745858149,46.5421452,465,26,31,372,17,323,331,4108,8,TRUE
217,411,3197.759108,185.5604951,9532,89699.69953,9532,108.661133,826.5889083,9640865.32,0.746402971,149.9233079,1208,123,227,999,17,703,1043,8177,16,TRUE
425,755,6600.877187,55.72042469,12340,109123.4535,12340,214.7506323,508.0809368,22027434.16,0.639222573,361.9070013,1140,91,196,1031,17,429,995,12114,37,TRUE
206,350,2697.961685,159.8209506,5871,53236.25288,5871,81.49986377,654.7098895,4365041.74,0.96099351,66.76329636,676,54,105,530,17,436,903,4920,13,FALSE
555,876,7995.033654,449.1668554,36383,363531.4366,36383,290.1565353,1252.454561,99117679.14,0.629100242,1628.137068,2164,146,335,1796,17,1132,2376,34444,30,FALSE
514,1104,9951.215127,352.0809821,23220,217697.6316,23220,283.4695116,768.1666813,64525338.82,0.712595766,952.2204382,2441,12,340,2111,17,609,1566,24306,18,TRUE
192,399,3033.985,236.5138131,10694,97209.66762,10694,150.9034035,643.6210458,12426296.51,0.858992356,226.7059141,1141,14,208,945,17,530,1423,9501,38,TRUE
95,117,775.2429618,80.45506174,2368,19129.39199,2368,71.70643047,267.3663545,1480864.18,0.250432265,21.07652394,432,9,78,360,17,249,212,1774,2,FALSE
439,732,6434.330536,340.867018,30161,290008.5168,30161,309.0657693,937.9749259,93003979.91,0.567718556,1383.789786,2105,181,516,1652,17,705,2332,27110,81,TRUE
957,37139,367774.2118,13545.10235,2078292,27327377.38,2078292,1867.186254,14635.42768,51629348129,0.455436078,787441.7526,3557,231,468,4187,17,8923,83244,1923041,5647,TRUE
284,36,301.5406434,0.09975215,4342,39187.03005,4342,60.0008159,652.5962136,2232978.09,0.649995222,36.19961138,467,43,81,362,17,503,798,3327,1,FALSE
172,310,2309.568339,93.38447732,11547,107449.1627,11547,149.1211401,720.3835827,16293835.59,0.810414849,247.3479155,501,44,85,432,17,638,780,10134,9,TRUE
15943,44929,627251.3533,2582.134094,2198129,28226563.66,2198129,2442.811023,11554.03636,68462796743,0.97729166,1064148.503,52331,369,8563,55742,17,7124,90063,1814870,5555,TRUE
395,665,5744.722089,313.1787295,18263,177723.1261,18263,171.1737058,1039.718032,25779310.16,0.586478572,468.8702432,1594,48,252,1517,17,891,1311,15319,36,TRUE
86,181,1169.580185,91.72058364,2914,25362.00366,2914,49.24404673,517.7224442,1257639.73,0.375666549,19.25097293,279,25,51,253,17,382,607,2358,1,FALSE
69,95,586.4183479,84.60362078,1664,13841.003,1664,38.8645814,358.2596456,548940.96,0.053233786,8.202636446,389,11,60,311,17,290,284,1275,1,FALSE
1569,3385,35944.52195,782.0695428,158371,1736444.639,158371,631.365829,2751.032103,995538588.8,0.52995009,16915.50937,5402,1229,779,4854,17,1996,10887,143325,75,TRUE
222,362,2829.372959,132.9032737,15423,139032.4216,15423,245.9261468,565.4182339,32832652.97,0.388306835,527.6212989,1058,31,254,851,17,480,1038,12961,49,TRUE
138,263,1876.650457,108.7364596,4528,40718.74394,4528,68.25350494,596.2797857,2504431.07,0.198080969,43.01110338,513,21,74,446,17,452,557,3323,2,FALSE
165,264,1952.075387,123.4261086,4086,35371.4297,4086,80.6934582,438.9596535,2595663.97,0.591785056,43.70572055,406,18,88,329,17,404,394,4065,2,TRUE
4960,11911,146233.1939,2717.749145,319621,3471679.271,319621,1412.705951,2457.153485,5041826470,0.760116878,75693.26985,18193,168,3015,16906,17,2039,13197,280919,177,TRUE
73,127,792.2975435,65.08719404,876,6487.701571,876,32.4669311,199.84917,185308.63,0.690380955,3.248219548,215,9,34,152,17,189,131,640,2,TRUE
849,1162,11315.54892,396.3239212,21849,198202.3939,21849,322.8508042,613.9985306,67756844.71,0.484915519,987.3771449,2220,5,354,1629,17,480,2006,19604,50,FALSE
38,65,346.3632159,46.66269642,4890,40591.53736,4890,124.6497015,325.6630046,4670637.16,0.16107313,78.02871132,418,41,36,381,17,289,445,4875,7,FALSE
224,422,3302.511132,194.8557546,10168,96451.85712,10168,109.5035255,880.641344,10002261.01,0.26809664,163.2084261,1139,122,269,923,17,653,1021,7891,17,TRUE
73,83,519.9452629,66.81360514,2259,18054.40475,2259,68.78714554,261.950064,1334967.17,0.442464229,19.09086699,413,2,47,384,17,221,313,1850,11,TRUE
347,723,6109.685301,319.4358324,19082,180317.9915,19082,213.656397,844.3245674,38363672.67,0.858079254,594.0299462,1315,52,136,1078,17,609,2257,15645,15,FALSE
516,1038,9362.665118,277.6598455,25283,249405.9625,25283,216.0632965,1153.695188,47087648.97,0.869287194,831.9329252,2032,111,182,1522,17,933,2299,22168,83,TRUE
317,622,5176.095216,27.14158972,29072,272812.4638,29072,364.9807892,747.3928235,112322273.7,0.310025321,1536.410745,1282,73,152,1170,17,744,1249,29266,65,TRUE
52,69,399.0307803,22.96749445,3513,29520.46265,3513,77.36527958,381.9013161,1975055.96,0.727908507,35.24513822,516,49,27,433,17,297,615,3125,1,TRUE
794,1814,17483.88628,282.2181904,66723,665053.1935,66723,558.2767432,1191.419774,358148557.6,0.736453316,5728.856401,2415,116,419,1828,17,1024,2430,62639,120,TRUE
94,188,1238.817293,64.79361494,2198,18528.3355,2198,41.55689025,447.4020859,767468.69,0.157493145,11.75873117,343,32,47,290,17,340,660,1664,1,TRUE
944,1771,17512.04348,505.4773836,29144,289827.3775,29144,235.558391,1230.205862,76261384.56,0.411335935,1053.637225,2730,58,456,2392,17,989,2312,25442,35,TRUE
174,343,2560.372563,152.2370487,5311,47926.55457,5311,75.5462891,631.842369,3485699.4,0.252950226,56.39682952,602,48,91,453,17,504,831,4229,3,FALSE
190,307,2331.515527,113.0231884,8044,75022.53999,8044,95.9607023,782.5907439,7716622.79,0.636186435,111.0963405,718,89,66,639,17,622,873,6928,12,TRUE
75,150,940.5516223,51.05008101,3263,27576.52908,3263,70.85267309,390.1285047,2209290.56,0.776417109,30.25642529,620,37,64,526,17,324,577,2553,8,TRUE
62,84,506.1066864,64.09038638,1490,11779.20614,1490,50.51323719,233.3806863,643509.91,0.829436436,9.226461768,257,22,51,216,17,235,178,1245,0,TRUE
1171,2126,21681.62844,620.2439696,33180,323063.8529,33180,310.5527913,1041.081287,114085587,0.688829721,1546.83328,3094,40,486,3189,17,868,2649,33129,40,TRUE
878,1301,12731.05642,562.2067862,45942,454318.3906,45942,396.382846,1146.441866,173070036,0.110147289,2778.508327,2639,103,472,2273,17,858,2504,41056,26,TRUE
156,265,1937.91699,135.279968,5123,45691.34904,5123,79.06523759,578.3027686,3150401.5,0.520421751,55.69477355,517,47,103,470,17,509,711,4776,4,TRUE
163,354,2608.798495,38.26405342,4952,40506.9768,4952,145.4935313,279.0583018,5510629.16,0.380786642,91.0524329,339,19,54,372,17,233,304,5061,44,FALSE
49,90,510.9385958,51.07070787,1846,14293.6362,1846,67.22242844,212.1179559,947806.19,0.937302696,14.98329153,274,18,65,197,17,202,338,1311,0,FALSE
45,67,373.4460106,42.49886096,1304,10372.84838,1304,41.10803505,253.3129631,412474.97,0.634648608,6.391388558,212,33,70,153,17,246,174,1095,0,FALSE
204,360,2769.745548,140.2377983,9117,84685.57316,9117,114.1943861,741.1006478,8137990.76,0.759194491,149.413513,730,78,106,609,17,569,891,8201,24,TRUE
108,215,1459.0557,98.9753657,3418,29755.38442,3418,57.62993818,515.0041794,1763105.23,0.816626493,26.21880042,361,53,50,252,17,357,682,2949,1,TRUE
253,502,4015.445768,125.9627699,9734,91443.43997,9734,111.8759679,817.5079879,9805847.74,0.820463635,157.9549496,880,66,140,655,17,644,1190,8541,19,FALSE
159,13583,99338.20206,3624.877012,804005,9843585.027,804005,1352.341098,7279.38809,13197256989,0.883963784,205421.6514,740,172,139,589,17,4930,33086,733645,2485,TRUE
66,127,773.6824473,1.695274822,1895,14579.20117,1895,76.75312132,190.5342827,1292198.13,0.56845786,17.29126989,180,4,37,175,17,168,189,1707,7,TRUE
185,321,2425.10483,144.386434,5183,47236.56181,5183,68.6619443,687.491207,3128266.73,0.733704409,50.00404253,561,52,90,462,17,519,925,4966,7,TRUE
6957,16554,211312.1522,89.3172444,1087294,13752727.42,1087294,1387.681561,9911.029373,22342177018,0.696699202,294493.5657,25274,373,2100,21539,17,6592,38284,1115515,1736,TRUE
9796,23013,305119.084,61.64116633,1137172,14643032.56,1137172,1238.021553,11827.40581,18984413142,0.324398136,279765.846,31561,112,4063,27286,17,7801,41872,1096223,2551,FALSE
174,420,3133.479212,199.8730522,6435,60504.16188,6435,70.36944393,862.2575143,4539401.48,0.656870746,65.66178743,716,69,125,563,17,659,1133,6104,7,FALSE
87,152,985.7703549,42.65000554,1890,14189.81105,1890,87.57478075,162.0393196,1233594.88,0.886048733,19.07737944,242,11,16,206,17,178,164,1695,16,FALSE
508,1126,10130.24764,197.3381434,39433,398722.442,39433,291.0320953,1370.349255,114129022.1,0.885128316,1790.300566,1914,271,300,1565,17,1095,1996,38142,76,TRUE
216,437,3396.640726,161.8137439,6402,56413.78226,6402,111.1053814,507.397497,5772374.68,0.570336293,97.15655377,635,23,118,562,17,392,749,5841,2,TRUE
827,2877,27892.83785,616.5836866,153275,1650504.24,153275,725.1932281,2275.617621,1137677686,0.137146701,18471.86956,3589,115,538,3175,17,1782,6477,135535,331,TRUE
167,355,2628.598728,118.6343935,6352,57114.2136,6352,94.5925118,606.2835215,5683707.24,0.626169802,82.89542836,472,49,71,397,17,499,893,5194,7,FALSE
3032,14131,163451.4757,2855.001454,557735,6583813.776,557735,1259.299715,5229.37418,7534955899,0.927998221,127917.4365,9034,231,1259,6203,17,3822,33947,577046,3405,TRUE
40,68,367.2130385,35.11312476,1503,12023.70399,1503,44.61981612,270.9936038,510467.14,0.297112492,8.466703343,223,29,44,205,17,265,271,1257,0,FALSE
401,1274,11025.50949,431.6896766,25370,243606.379,25370,275.9504468,882.793169,63971457.47,0.03657862,1037.194198,1295,69,179,1230,17,788,768,26907,4,FALSE
110,256,1742.809446,122.5229399,4121,36630.61005,4121,64.30892189,569.7827769,2169363.31,0.470756756,36.30855545,328,27,65,372,17,402,683,3108,2,FALSE
698,1168,11043.64029,447.3844939,26006,265358.7921,26006,175.5143806,1512.376499,41987100.19,0.414068284,718.5671933,2055,119,346,2160,17,1096,2007,25080,17,TRUE
308,655,5423.011971,199.9901069,21396,203268.2336,21396,243.5823853,834.6800195,47170490.96,0.315162951,763.9405569,1099,54,178,1154,17,718,1213,19198,7,TRUE
73913,179283,2899657.037,926.1992256,9688147,126677177.1,9688147,9208.791882,13756.13408,1.23689E+12,0.516725744,18002256.45,259466,5416,25708,271706,17,8977,370902,9158243,22420,TRUE
3360,6906,80910.29379,79.9078689,243375,2634147.748,243375,1106.248912,2381.163559,2690338912,0.418374449,44970.02277,11797,247,1788,8719,17,1913,9048,225354,1027,TRUE
751,942,9008.166959,311.1340238,28605,283300.5728,28605,244.7643675,1156.477186,70496542.43,0.065969489,1070.914556,3035,48,416,1999,17,890,1568,30865,9,TRUE
1015,2176,21742.27375,313.3863651,72761,754194.8063,72761,429.9465852,1754.395142,341325217.9,0.167908803,5002.773964,4026,299,674,3036,17,1176,6659,65579,193,TRUE
87,188,1217.716321,78.78985527,2445,20971.11639,2445,43.09858432,489.1993066,950053.67,0.179624369,13.9522271,248,29,40,223,17,374,662,1508,1,FALSE
231,421,3313.438095,251.7618729,22574,209188.6799,22574,305.1580236,685.7294681,64063210.55,0.391541086,984.9002434,1928,84,364,1678,17,540,1093,21789,5,TRUE
12853,35607,486042.7021,3124.519503,1848388,23734389.02,1848388,2062.841431,11506.3145,49346713275,0.962182927,755517.3468,47495,370,5101,43975,17,7944,69629,1672779,4479,TRUE
138,292,2082.797666,40.69317054,7424,67908.63724,7424,104.0186183,653.8250383,7034681.52,0.093933144,108.844368,764,108,143,651,17,521,725,6216,8,TRUE
412,923,8026.326487,390.7305257,18398,176992.8072,18398,189.528186,933.8220852,30681492.43,0.542995497,517.8215226,1154,28,224,892,17,672,1280,18348,6,TRUE
714,1273,12077.24006,761.2476009,26461,239701.5506,26461,367.3014398,652.6076753,100105249.2,0.72219508,1358.805141,2184,161,427,1929,17,522,4580,22046,5,TRUE
162,305,2245.994101,151.6900144,4904,44538.77665,4904,64.86489878,687.5593773,2592549.59,0.173821727,44.35552111,538,71,82,417,17,501,911,4323,2,FALSE
9010,23352,306795.6329,71.14452154,4153237,56499579.19,4153237,2798.877481,20187.32932,1.81131E+11,0.056617137,2440262.511,34496,135,2735,33279,17,12376,57516,4451539,1617,FALSE
219,355,2767.824193,178.9780333,6473,58797.81632,6473,90.29822721,650.7378975,4385778.74,0.792523002,81.68628597,513,39,84,467,17,516,944,4957,1,TRUE
192,303,2305.8286,145.6989394,5836,52823.93988,5836,82.45783022,640.5656635,4525198.76,0.945444765,67.35551194,557,51,108,514,17,542,835,5253,2,TRUE
